Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,,,
4.022000e-03,0.033125,19.9875,1.41187,4.10766
4.024000e-03,0.04125,19.9875,1.40328,4.11484
4.026000e-03,0.0376563,19.9875,1.405,4.11281
4.028000e-03,0.0339062,19.9875,1.41031,4.11281
4.030000e-03,0.03375,19.9875,1.415,4.10781
4.032000e-03,0.0389063,19.9875,1.40594,4.11047
4.034000e-03,0.0328125,19.9875,1.40781,4.11297
4.036000e-03,0.03625,19.9875,1.41266,4.10953
4.038000e-03,0.0353125,19.9875,1.39859,4.1075
4.040000e-03,0.02625,19.9875,1.41125,4.10062
4.042000e-03,0.0371875,19.9875,1.41391,4.11344
4.044000e-03,0.0335937,19.9875,1.40172,4.11453
4.046000e-03,0.029375,19.9875,1.40453,4.11141
4.048000e-03,0.0267187,19.9875,1.41375,4.11406
4.050000e-03,0.0254688,19.9875,1.4025,4.10422
4.052000e-03,0.0328125,19.9875,1.41312,4.10781
4.054000e-03,0.0279688,19.9875,1.40625,4.10953
4.056000e-03,0.0273438,19.9875,1.40516,4.11187
4.058000e-03,0.0273438,19.9875,1.41031,4.11078
4.060000e-03,0.0310937,19.9875,1.40938,4.11516
4.062000e-03,0.0304687,19.9875,1.41344,4.10141
4.064000e-03,0.0235938,19.9875,1.40984,4.11109
4.066000e-03,0.0235938,19.9875,1.40281,4.1175
4.068000e-03,0.0254688,19.9875,1.41141,4.10969
4.070000e-03,0.0279688,19.9875,1.41453,4.11016
4.072000e-03,0.0310937,19.9875,1.40109,4.095
4.074000e-03,0.02125,19.9875,1.40859,4.10828
4.076000e-03,0.0301562,19.9875,1.40625,4.11297
4.078000e-03,0.0251563,19.9875,1.40625,4.10422
4.080000e-03,0.0248438,19.9875,1.41469,4.11469
4.082000e-03,0.025625,19.9875,1.40953,4.10922
4.084000e-03,0.0240625,19.9875,1.40594,4.11406
4.086000e-03,0.0296875,19.9875,1.41688,4.10422
4.088000e-03,0.0214063,19.9875,1.39875,4.10719
4.090000e-03,0.026875,19.9875,1.40469,4.11062
4.092000e-03,0.0276563,19.9875,1.40938,4.11609
4.094000e-03,0.0215625,19.9875,1.40922,4.10922
4.096000e-03,0.0329687,19.9875,1.41234,4.11687
4.098000e-03,0.0209375,19.9875,1.41203,4.115
4.100000e-03,0.026875,19.9875,1.42234,4.11031
4.102000e-03,0.0226562,19.9875,1.39906,4.11281
4.104000e-03,0.0279688,19.9875,1.40938,4.10312
4.106000e-03,0.0253125,19.9875,1.41359,4.11562
4.108000e-03,0.0270312,19.9875,1.41266,4.11719
4.110000e-03,0.02625,19.9875,1.40922,4.10578
4.112000e-03,0.02625,19.9875,1.40797,4.10812
4.114000e-03,0.020625,19.9875,1.40047,4.10328
4.116000e-03,0.0173438,19.9875,1.40297,4.11062
4.118000e-03,0.023125,19.9875,1.40875,4.10906
4.120000e-03,0.0228125,19.9875,1.41594,4.11047
4.122000e-03,0.0257813,19.9875,1.415,4.10406
4.124000e-03,0.0151562,19.9875,1.40109,4.10594
4.126000e-03,0.0201563,19.9875,1.41344,4.11703
4.128000e-03,0.0221875,19.9875,1.40406,4.11187
4.130000e-03,0.0157813,19.9875,1.40922,4.09953
4.132000e-03,0.0179688,19.9875,1.41969,4.10516
4.134000e-03,0.0279688,19.9875,1.40781,4.10781
4.136000e-03,0.0242188,19.9875,1.42,4.10844
4.138000e-03,0.0232812,19.9875,1.40437,4.10703
4.140000e-03,0.01875,19.9875,1.40719,4.11906
4.142000e-03,0.021875,19.9875,1.40969,4.11766
4.144000e-03,0.0190625,19.9875,1.40906,4.1075
4.146000e-03,0.0259375,19.9875,1.41219,4.11406
4.148000e-03,0.0196875,19.9875,1.40813,4.11094
4.150000e-03,0.0264062,19.9875,1.41453,4.10641
4.152000e-03,0.015,19.9875,1.40844,4.10984
4.154000e-03,0.0123438,19.9875,1.41688,4.11
4.156000e-03,0.0204688,19.9875,1.40625,4.10687
4.158000e-03,0.0242188,19.9875,1.41375,4.10859
4.160000e-03,0.0210938,19.9875,1.4225,4.10312
4.162000e-03,0.0201563,19.9875,1.41016,4.10594
4.164000e-03,0.0139063,19.9875,1.40891,4.10891
4.166000e-03,0.0129688,19.9875,1.41797,4.11656
4.168000e-03,0.0159375,19.9875,1.41891,4.11516
4.170000e-03,0.0228125,19.9875,1.405,4.11766
4.172000e-03,0.0223437,19.9875,1.40859,4.11062
4.174000e-03,0.0265625,19.9875,1.40406,4.10641
4.176000e-03,0.0154687,19.9875,1.40922,4.11375
4.178000e-03,0.0128125,19.9875,1.41375,4.12078
4.180000e-03,0.0232812,19.9875,1.40781,4.11094
4.182000e-03,0.0139063,19.9875,1.41141,4.10938
4.184000e-03,0.0175,19.9875,1.41125,4.11828
4.186000e-03,0.0175,19.9875,1.4075,4.11266
4.188000e-03,0.0225,19.9875,1.40766,4.11203
4.190000e-03,0.0151562,19.9875,1.41688,4.09969
4.192000e-03,0.0164063,19.9875,1.41063,4.10219
4.194000e-03,0.01375,19.9875,1.40234,4.11219
4.196000e-03,0.0182812,19.9875,1.41187,4.10328
4.198000e-03,0.0139063,19.9875,1.40719,4.10766
4.200000e-03,0.010625,19.9875,1.40875,4.11234
4.202000e-03,0.0190625,19.9875,1.40422,4.11109
4.204000e-03,0.0192187,19.9875,1.40312,4.11641
4.206000e-03,0.009375,19.9875,1.40531,4.11078
4.208000e-03,0.0203125,19.9875,1.41094,4.10297
4.210000e-03,0.0190625,19.9875,1.42109,4.12109
4.212000e-03,0.0165625,19.9875,1.41406,4.10016
4.214000e-03,0.0201563,19.9875,1.41281,4.11031
4.216000e-03,0.0153125,19.9875,1.41594,4.10172
4.218000e-03,0.0167188,19.9875,1.41047,4.11109
4.220000e-03,0.01375,19.9875,1.41906,4.11156
4.222000e-03,0.0214063,19.9875,1.40672,4.11328
4.224000e-03,0.015625,19.9875,1.41063,4.11094
4.226000e-03,0.0096875,19.9875,1.41156,4.11156
4.228000e-03,0.014375,19.9875,1.40859,4.11125
4.230000e-03,0.0146875,19.9875,1.41297,4.10719
4.232000e-03,0.0128125,19.9875,1.41,4.11125
4.234000e-03,0.0125,19.9875,1.41562,4.11922
4.236000e-03,0.0084375,19.9875,1.40594,4.11687
4.238000e-03,0.0120313,19.9875,1.41,4.11234
4.240000e-03,0.0125,19.9875,1.41422,4.11234
4.242000e-03,0.0123438,19.9875,1.40859,4.11453
4.244000e-03,0.0153125,19.9875,1.40688,4.10281
4.246000e-03,0.0103125,19.9875,1.41594,4.10891
4.248000e-03,0.0139063,19.9875,1.40844,4.11359
4.250000e-03,0.01,19.9875,1.40953,4.10312
4.252000e-03,0.0203125,19.9875,1.39984,4.10297
4.254000e-03,0.0139063,19.9875,1.40938,4.10609
4.256000e-03,0.00828125,19.9875,1.40016,4.10578
4.258000e-03,0.0217188,19.9875,1.40531,4.10891
4.260000e-03,0.00953125,19.9875,1.40047,4.1075
4.262000e-03,0.00859375,19.9875,1.41562,4.10359
4.264000e-03,0.009375,19.9875,1.41484,4.10875
4.266000e-03,0.014375,19.9875,1.41156,4.11016
4.268000e-03,0.0120313,19.9875,1.40906,4.11016
4.270000e-03,0.0153125,19.9875,1.41609,4.10531
4.272000e-03,0.0121875,19.9875,1.41016,4.11094
4.274000e-03,0.0114062,19.9875,1.40969,4.10312
4.276000e-03,0.011875,19.9875,1.40312,4.11844
4.278000e-03,0.008125,19.9875,1.41,4.10625
4.280000e-03,0.00734375,19.9875,1.41047,4.11734
4.282000e-03,0.0104688,19.9875,1.41594,4.10922
4.284000e-03,0.00953125,19.9875,1.41281,4.10859
4.286000e-03,0.010625,19.9875,1.40172,4.11125
4.288000e-03,0.00515625,19.9875,1.41344,4.10766
4.290000e-03,0.0034375,19.9875,1.41,4.11609
4.292000e-03,0.0075,19.9875,1.41156,4.11016
4.294000e-03,0.0121875,19.9875,1.40734,4.09938
4.296000e-03,0.00515625,19.9875,1.41469,4.10297
4.298000e-03,0.006875,19.9875,1.40562,4.10703
4.300000e-03,0.0096875,19.9875,1.41047,4.11281
4.302000e-03,0.00296875,19.9875,1.41297,4.10578
4.304000e-03,0.0090625,19.9875,1.41375,4.11516
4.306000e-03,0.00453125,19.9875,1.42047,4.10547
4.308000e-03,0.0125,19.9875,1.41109,4.10484
4.310000e-03,0.001875,19.9875,1.41344,4.10156
4.312000e-03,0.013125,19.9875,1.41125,4.10969
4.314000e-03,0.0117188,19.9875,1.40266,4.10734
4.316000e-03,0.00796875,19.9875,1.41672,4.11031
4.318000e-03,0.00515625,19.9875,1.41422,4.11062
4.320000e-03,0.00953125,19.9875,1.41406,4.11062
4.322000e-03,0.0123438,19.9875,1.40969,4.10766
4.324000e-03,0.00796875,19.9875,1.41156,4.11297
4.326000e-03,0.00453125,19.9875,1.41234,4.11687
4.328000e-03,0.00625,19.9875,1.40047,4.11172
4.330000e-03,0.0109375,19.9875,1.40328,4.10594
4.332000e-03,0.0040625,19.9875,1.41594,4.10969
4.334000e-03,0.0028125,19.9875,1.41766,4.1075
4.336000e-03,0.00328125,19.9875,1.40437,4.11141
4.338000e-03,0.005,19.9875,1.41406,4.10891
4.340000e-03,0.005,19.9875,1.41359,4.10891
4.342000e-03,0.00625,19.9875,1.40547,4.10828
4.344000e-03,0.00484375,19.9875,1.405,4.11141
4.346000e-03,0.0071875,19.9875,1.41,4.11766
4.348000e-03,0.0065625,19.9875,1.41672,4.10969
4.350000e-03,0.00359375,19.9875,1.41406,4.10859
4.352000e-03,0.00359375,19.9875,1.41234,4.10766
4.354000e-03,0.01125,19.9875,1.42063,4.11781
4.356000e-03,0.00703125,19.9875,1.41453,4.11094
4.358000e-03,0.00140625,19.9875,1.40797,4.12406
4.360000e-03,0.00453125,19.9875,1.40453,4.11844
4.362000e-03,0.00234375,19.9875,1.40828,4.11469
4.364000e-03,0.00609375,19.9875,1.41531,4.10391
4.366000e-03,0.00578125,19.9875,1.40516,4.10844
4.368000e-03,0.00578125,19.9875,1.40688,4.10672
4.370000e-03,0.00234375,19.9875,1.41094,4.11016
4.372000e-03,0.00515625,19.9875,1.41078,4.115
4.374000e-03,0.0021875,19.9875,1.41625,4.11469
4.376000e-03,0.0053125,19.9875,1.40906,4.10687
4.378000e-03,0.00375,19.9875,1.41375,4.10656
4.380000e-03,0.0046875,19.9875,1.40984,4.11359
4.382000e-03,0.0059375,19.9875,1.41766,4.11375
4.384000e-03,0.0053125,19.9875,1.41406,4.11187
4.386000e-03,0.00859375,19.9875,1.41875,4.11266
4.388000e-03,0.0046875,19.9875,1.41391,4.10734
4.390000e-03,0.00640625,19.9875,1.41203,4.11703
4.392000e-03,0.00609375,19.9875,1.40766,4.11313
4.394000e-03,0.00328125,19.9875,1.41063,4.10375
4.396000e-03,0.0034375,19.9875,1.40797,4.10875
4.398000e-03,0.00625,19.9875,1.40844,4.11719
4.400000e-03,0.00671875,19.9875,1.40391,4.10344
4.402000e-03,0.00375,19.9875,1.41125,4.10672
4.404000e-03,0.0101563,19.9875,1.41766,4.10781
4.406000e-03,0.00359375,19.9875,1.40797,4.11516
4.408000e-03,0.001875,19.9875,1.40594,4.10969
4.410000e-03,0.00328125,19.9875,1.40938,4.10672
4.412000e-03,0.00203125,19.9875,1.4125,4.11609
4.414000e-03,0.0040625,19.9875,1.40625,4.11422
4.416000e-03,0.00109375,19.9875,1.40344,4.10656
4.418000e-03,0.00890625,19.9875,1.40672,4.1075
4.420000e-03,0.00328125,19.9875,1.41906,4.10281
4.422000e-03,0.0040625,19.9875,1.40484,4.10781
4.424000e-03,0.0015625,19.9875,1.40906,4.11094
4.426000e-03,0.00390625,19.9875,1.41516,4.10984
4.428000e-03,0.003125,19.9875,1.40797,4.11875
4.430000e-03,0.00203125,19.9875,1.41016,4.10922
4.432000e-03,0.00578125,19.9875,1.41203,4.1125
4.434000e-03,0.00359375,19.9875,1.39969,4.11125
4.436000e-03,0.00359375,19.9875,1.40359,4.10844
4.438000e-03,0.0040625,19.9875,1.41766,4.10453
4.440000e-03,0.00203125,19.9875,1.41109,4.10547
4.442000e-03,0.00546875,19.9875,1.40797,4.11047
4.444000e-03,0.00046875,19.9875,1.40641,4.11359
4.446000e-03,0.00109375,19.9875,1.41437,4.11187
4.448000e-03,0.0003125,19.9875,1.40797,4.11016
4.450000e-03,0.00265625,19.9875,1.40406,4.10984
4.452000e-03,-0.00015625,19.9875,1.40844,4.10656
4.454000e-03,0.0053125,19.9875,1.40969,4.11703
4.456000e-03,0.0059375,19.9875,1.42406,4.11047
4.458000e-03,0.00015625,19.9875,1.41047,4.11875
4.460000e-03,0.00265625,19.9875,1.41359,4.10734
4.462000e-03,0.0003125,19.9875,1.40641,4.10719
4.464000e-03,0.00515625,19.9875,1.41406,4.11859
4.466000e-03,0.0003125,19.9875,1.41328,4.1075
4.468000e-03,-0.0009375,19.9875,1.41016,4.10594
4.470000e-03,0.00078125,19.9875,1.40875,4.10531
4.472000e-03,0.0021875,19.9875,1.41406,4.11297
4.474000e-03,0.00296875,19.9875,1.40953,4.10719
4.476000e-03,0.00484375,19.9875,1.40906,4.11937
4.478000e-03,0.0040625,19.9875,1.40578,4.11594
4.480000e-03,-0.0034375,19.9875,1.41,4.11156
4.482000e-03,0.0040625,19.9875,1.41422,4.10406
4.484000e-03,-0.00125,19.9875,1.40766,4.11609
4.486000e-03,0.0034375,19.9875,1.40797,4.11297
4.488000e-03,0.000625,19.9875,1.41703,4.11703
4.490000e-03,0.00609375,19.9875,1.42094,4.11516
4.492000e-03,0.0009375,19.9875,1.41141,4.09859
4.494000e-03,-0.000625,19.9875,1.42016,4.1125
4.496000e-03,0.00015625,19.9875,1.40359,4.11672
4.498000e-03,0.0040625,19.9875,1.40906,4.10938
4.500000e-03,0.00015625,19.9875,1.40281,4.10844
4.502000e-03,0.00375,19.9875,1.41813,4.10859
4.504000e-03,0.00078125,19.9875,1.40875,4.11234
4.506000e-03,0.00171875,19.9875,1.41094,4.10609
4.508000e-03,0.0003125,19.9875,1.40875,4.10719
4.510000e-03,-0.00078125,19.9875,1.41125,4.11031
4.512000e-03,0.0028125,19.9875,1.40594,4.11062
4.514000e-03,-0.00203125,19.9875,1.41016,4.11953
4.516000e-03,-0.00171875,19.9875,1.40672,4.11359
4.518000e-03,-0.0003125,19.9875,1.41328,4.11437
4.520000e-03,0.0034375,19.9875,1.41594,4.10812
4.522000e-03,-0.00015625,19.9875,1.40797,4.10734
4.524000e-03,-0.001875,19.9875,1.41656,4.10203
4.526000e-03,0.00015625,19.9875,1.41172,4.11156
4.528000e-03,0.00140625,19.9875,1.4125,4.11078
4.530000e-03,0.0009375,19.9875,1.40437,4.10156
4.532000e-03,-0.0021875,19.9875,1.41578,4.10344
4.534000e-03,0.00171875,19.9875,1.41797,4.1125
4.536000e-03,0.0003125,19.9875,1.41797,4.11062
4.538000e-03,0.0040625,19.9875,1.40969,4.1075
4.540000e-03,-0.00046875,19.9875,1.40766,4.11344
4.542000e-03,-0.00390625,19.9875,1.41047,4.10594
4.544000e-03,-0.0003125,19.9875,1.41203,4.11609
4.546000e-03,0.0028125,19.9875,1.41719,4.11375
4.548000e-03,0.0025,19.9875,1.41016,4.10687
4.550000e-03,-0.00125,19.9875,1.40641,4.11672
4.552000e-03,0.00234375,19.9875,1.41156,4.115
4.554000e-03,0.00015625,19.9875,1.40594,4.11187
4.556000e-03,-0.00453125,19.9875,1.41734,4.11297
4.558000e-03,0.00296875,19.9875,1.40766,4.11313
4.560000e-03,0.00140625,19.9875,1.4075,4.11422
4.562000e-03,-0.0003125,19.9875,1.40344,4.10672
4.564000e-03,0.00203125,19.9875,1.40719,4.10969
4.566000e-03,-0.00015625,19.9875,1.41109,4.11281
4.568000e-03,-0.00140625,19.9875,1.40766,4.11047
4.570000e-03,-0.00125,19.9875,1.41156,4.11797
4.572000e-03,-0.00046875,19.9875,1.41437,4.10969
4.574000e-03,-0.0015625,19.9875,1.41359,4.11094
4.576000e-03,-0.0003125,19.9875,1.40984,4.10531
4.578000e-03,-0.0040625,19.9875,1.41453,4.11125
4.580000e-03,-0.0003125,19.9875,1.41891,4.10594
4.582000e-03,-0.00203125,19.9875,1.41016,4.10312
4.584000e-03,-0.004375,19.9875,1.41297,4.11578
4.586000e-03,-0.00046875,19.9875,1.41203,4.11531
4.588000e-03,0.0003125,19.9875,1.41094,4.11703
4.590000e-03,-0.00359375,19.9875,1.40406,4.10625
4.592000e-03,0.00046875,19.9875,1.41344,4.11375
4.594000e-03,0.0009375,19.9875,1.41094,4.10812
4.596000e-03,0.00390625,19.9875,1.41109,4.11422
4.598000e-03,-0.0003125,19.9875,1.40406,4.11016
4.600000e-03,-0.00109375,19.9875,1.40906,4.10172
4.602000e-03,0.003125,19.9875,1.41516,4.10703
4.604000e-03,-0.00390625,19.9875,1.41141,4.11625
4.606000e-03,0.00046875,19.9875,1.40562,4.11156
4.608000e-03,-0.0009375,19.9875,1.41063,4.11813
4.610000e-03,-0.00171875,19.9875,1.41016,4.10859
4.612000e-03,-0.0021875,19.9875,1.41437,4.11891
4.614000e-03,-0.00125,19.9875,1.40781,4.10891
4.616000e-03,-0.00140625,19.9875,1.41031,4.11609
4.618000e-03,0.00125,19.9875,1.40609,4.10312
4.620000e-03,0.00171875,19.9875,1.41437,4.11781
4.622000e-03,0,19.9875,1.41406,4.11953
4.624000e-03,-0.0021875,19.9875,1.40906,4.11125
4.626000e-03,0.00015625,19.9875,1.41281,4.11453
4.628000e-03,-0.0015625,19.9875,1.41344,4.11203
4.630000e-03,-0.0003125,19.9875,1.41344,4.10578
4.632000e-03,0.0021875,19.9875,1.40969,4.11391
4.634000e-03,-0.00140625,19.9875,1.41859,4.11672
4.636000e-03,0.0003125,19.9875,1.40906,4.11672
4.638000e-03,-0.00140625,19.9875,1.40703,4.10406
4.640000e-03,0.00109375,19.9875,1.40531,4.10703
4.642000e-03,0.0028125,19.9875,1.40797,4.11359
4.644000e-03,-0.00046875,19.9875,1.41203,4.11422
4.646000e-03,0.00171875,19.9875,1.40938,4.10844
4.648000e-03,-0.001875,19.9875,1.40891,4.10281
4.650000e-03,-0.00109375,19.9875,1.40984,4.10625
4.652000e-03,-0.00046875,19.9875,1.41625,4.11437
4.654000e-03,-0.0028125,19.9875,1.41016,4.11375
4.656000e-03,0.00109375,19.9875,1.40703,4.10891
4.658000e-03,0.00046875,19.9875,1.41203,4.11219
4.660000e-03,-0.00203125,19.9875,1.42109,4.11547
4.662000e-03,-0.00078125,19.9875,1.41453,4.11172
4.664000e-03,-0.0046875,19.9875,1.41094,4.10375
4.666000e-03,-0.0015625,19.9875,1.40453,4.10828
4.668000e-03,0.00203125,19.9875,1.40781,4.11359
4.670000e-03,-0.001875,19.9875,1.41359,4.11687
4.672000e-03,0.001875,19.9875,1.41312,4.11062
4.674000e-03,-0.00234375,19.9875,1.40547,4.10344
4.676000e-03,0.0009375,19.9875,1.4125,4.11937
4.678000e-03,0.000625,19.9875,1.40969,4.10375
4.680000e-03,-0.00296875,19.9875,1.41766,4.10516
4.682000e-03,-0.00359375,19.9875,1.40484,4.10844
4.684000e-03,0.003125,19.9875,1.42141,4.11766
4.686000e-03,-0.00078125,19.9875,1.41,4.1075
4.688000e-03,0.00109375,19.9875,1.41172,4.10906
4.690000e-03,0.0015625,19.9875,1.41078,4.12125
4.692000e-03,-0.00234375,19.9875,1.40656,4.10219
4.694000e-03,-0.00171875,19.9875,1.40578,4.10516
4.696000e-03,-0.001875,19.9875,1.40922,4.10969
4.698000e-03,-0.0015625,19.9875,1.41172,4.10641
4.700000e-03,0.00171875,19.9875,1.41063,4.10484
4.702000e-03,-0.00140625,19.9875,1.41578,4.10844
4.704000e-03,-0.0021875,19.9875,1.41266,4.10156
4.706000e-03,-0.00125,19.9875,1.40984,4.11094
4.708000e-03,-0.00296875,19.9875,1.41547,4.09781
4.710000e-03,-0.00671875,19.9875,1.41406,4.11297
4.712000e-03,-0.00234375,19.9875,1.41609,4.11641
4.714000e-03,-0.00609375,19.9875,1.41,4.10578
4.716000e-03,-0.0003125,19.9875,1.40516,4.11437
4.718000e-03,0,19.9875,1.40547,4.10266
4.720000e-03,0.00078125,19.9875,1.41359,4.11359
4.722000e-03,0.00171875,19.9875,1.41312,4.11531
4.724000e-03,-0.00296875,19.9875,1.41484,4.10641
4.726000e-03,-0.00359375,19.9875,1.40578,4.11031
4.728000e-03,-0.00015625,19.9875,1.40844,4.09656
4.730000e-03,-0.00484375,19.9875,1.40859,4.10422
4.732000e-03,-0.0015625,19.9875,1.41734,4.10797
4.734000e-03,-0.00296875,19.9875,1.40547,4.11234
4.736000e-03,-0.00140625,19.9875,1.41094,4.11187
4.738000e-03,-0.0025,19.9875,1.41219,4.11406
4.740000e-03,-0.00125,19.9875,1.40641,4.11187
4.742000e-03,-0.0015625,19.9875,1.41531,4.11406
4.744000e-03,0.000625,19.9875,1.40469,4.11234
4.746000e-03,-0.00125,19.9875,1.39984,4.11016
4.748000e-03,-0.0040625,19.9875,1.40953,4.10312
4.750000e-03,0.00078125,19.9875,1.41031,4.10453
4.752000e-03,-0.0034375,19.9875,1.40516,4.11625
4.754000e-03,-0.0040625,19.9875,1.41063,4.11516
4.756000e-03,-0.00109375,19.9875,1.40688,4.10844
4.758000e-03,-0.00109375,19.9875,1.42141,4.10625
4.760000e-03,-0.0015625,19.9875,1.41328,4.11641
4.762000e-03,-0.00140625,19.9875,1.41219,4.11797
4.764000e-03,-0.00390625,19.9875,1.41641,4.11687
4.766000e-03,-0.011875,19.9875,1.40719,4.11219
4.768000e-03,-0.0003125,19.9875,1.40813,4.11172
4.770000e-03,-0.00375,19.9875,1.41516,4.10984
4.772000e-03,-0.0003125,19.9875,1.41281,4.11578
4.774000e-03,0.000625,19.9875,1.41656,4.1025
4.776000e-03,-0.00125,19.9875,1.41922,4.11344
4.778000e-03,-0.0040625,19.9875,1.40953,4.11062
4.780000e-03,0,19.9875,1.40219,4.11641
4.782000e-03,-0.00046875,19.9875,1.41172,4.10328
4.784000e-03,-0.00296875,19.9875,1.40016,4.10406
4.786000e-03,0.001875,19.9875,1.41063,4.10359
4.788000e-03,-0.003125,19.9875,1.42359,4.10875
4.790000e-03,-0.00203125,19.9875,1.40688,4.10469
4.792000e-03,-0.00375,19.9875,1.41531,4.11516
4.794000e-03,-0.00234375,19.9875,1.41453,4.10516
4.796000e-03,-0.00046875,19.9875,1.41125,4.09875
4.798000e-03,-0.00453125,19.9875,1.41328,4.11406
4.800000e-03,-0.00046875,19.9875,1.41234,4.10609
4.802000e-03,-0.0015625,19.9875,1.40969,4.11703
4.804000e-03,0.0003125,19.9875,1.40766,4.11687
4.806000e-03,-0.005625,19.9875,1.41156,4.10687
4.808000e-03,-0.00046875,19.9875,1.40422,4.11344
4.810000e-03,-0.0028125,19.9875,1.41828,4.11578
4.812000e-03,-0.004375,19.9875,1.42141,4.10609
4.814000e-03,-0.00234375,19.9875,1.42328,4.10281
4.816000e-03,-0.005,19.9875,1.40891,4.10734
4.818000e-03,-0.00203125,19.9875,1.41281,4.11016
4.820000e-03,-0.00109375,19.9875,1.41078,4.10781
4.822000e-03,-0.00453125,19.9875,1.40125,4.10734
4.824000e-03,-0.00234375,19.9875,1.41484,4.10438
4.826000e-03,-0.00234375,19.9875,1.40984,4.11
4.828000e-03,-0.005,19.9875,1.40828,4.10469
4.830000e-03,-0.001875,19.9875,1.40484,4.11266
4.832000e-03,-0.0015625,19.9875,1.405,4.11391
4.834000e-03,-0.00640625,19.9875,1.4125,4.12406
4.836000e-03,-0.0071875,19.9875,1.41813,4.10312
4.838000e-03,-0.00421875,19.9875,1.41156,4.11578
4.840000e-03,-0.005,19.9875,1.40328,4.10625
4.842000e-03,-0.00390625,19.9875,1.41047,4.11234
4.844000e-03,-0.00296875,19.9875,1.41531,4.11328
4.846000e-03,-0.00109375,19.9875,1.40219,4.10672
4.848000e-03,-0.005,19.9875,1.41594,4.10891
4.850000e-03,-0.00578125,19.9875,1.41063,4.11578
4.852000e-03,-0.000625,19.9875,1.40844,4.11906
4.854000e-03,-0.00171875,19.9875,1.40906,4.11359
4.856000e-03,-0.00125,19.9875,1.41016,4.11125
4.858000e-03,-0.00109375,19.9875,1.40641,4.10938
4.860000e-03,-0.0021875,19.9875,1.41484,4.11125
4.862000e-03,0.0021875,19.9875,1.4175,4.10938
4.864000e-03,-0.00015625,19.9875,1.40906,4.11219
4.866000e-03,-0.003125,19.9875,1.41094,4.11219
4.868000e-03,-0.0034375,19.9875,1.40641,4.11062
4.870000e-03,-0.00296875,19.9875,1.41891,4.10625
4.872000e-03,0.00140625,19.9875,1.41797,4.10469
4.874000e-03,-0.00703125,19.9875,1.41391,4.11313
4.876000e-03,-0.00109375,19.9875,1.41875,4.11
4.878000e-03,-0.00109375,19.9875,1.40938,4.11391
4.880000e-03,-0.0053125,19.9875,1.40594,4.10328
4.882000e-03,-0.0009375,19.9875,1.405,4.1125
4.884000e-03,-0.0021875,19.9875,1.41031,4.11641
4.886000e-03,0.000625,19.9875,1.41109,4.11609
4.888000e-03,-0.00109375,19.9875,1.41031,4.10422
4.890000e-03,-0.0021875,19.9875,1.41469,4.10297
4.892000e-03,-0.00421875,19.9875,1.41063,4.10891
4.894000e-03,0.00078125,19.9875,1.41266,4.11141
4.896000e-03,-0.00484375,19.9875,1.41172,4.11703
4.898000e-03,-0.00109375,19.9875,1.41359,4.11203
4.900000e-03,-0.001875,19.9875,1.41828,4.11156
4.902000e-03,-0.00140625,19.9875,1.40406,4.10203
4.904000e-03,-0.0021875,19.9875,1.41391,4.10391
4.906000e-03,-0.00640625,19.9875,1.41437,4.10906
4.908000e-03,-0.00203125,19.9875,1.42,4.09953
4.910000e-03,0.0003125,19.9875,1.41688,4.10719
4.912000e-03,-0.0028125,19.9875,1.40891,4.12531
4.914000e-03,-0.00515625,19.9875,1.4125,4.10438
4.916000e-03,-0.00140625,19.9875,1.4175,4.11187
4.918000e-03,-0.00421875,19.9875,1.40859,4.11062
4.920000e-03,-0.0046875,19.9875,1.41219,4.11484
4.922000e-03,0.00265625,19.9875,1.41453,4.11187
4.924000e-03,-0.00546875,19.9875,1.41437,4.09734
4.926000e-03,-0.00390625,19.9875,1.40609,4.1075
4.928000e-03,-0.0034375,19.9875,1.40922,4.10672
4.930000e-03,-0.0053125,19.9875,1.41688,4.11875
4.932000e-03,-0.0034375,19.9875,1.40906,4.10969
4.934000e-03,-0.0009375,19.9875,1.41578,4.10562
4.936000e-03,-0.000625,19.9875,1.415,4.09766
4.938000e-03,-0.00125,19.9875,1.41484,4.11687
4.940000e-03,-0.00125,19.9875,1.41906,4.10609
4.942000e-03,-0.00140625,19.9875,1.4125,4.10656
4.944000e-03,-0.00046875,19.9875,1.40766,4.10656
4.946000e-03,-0.0009375,19.9875,1.41688,4.10406
4.948000e-03,-0.00171875,19.9875,1.41281,4.11078
4.950000e-03,-0.0015625,19.9875,1.41234,4.11391
4.952000e-03,-0.00359375,19.9875,1.41031,4.10391
4.954000e-03,-0.00078125,19.9875,1.4075,4.11078
4.956000e-03,-0.00390625,19.9875,1.40844,4.10781
4.958000e-03,-0.00046875,19.9875,1.40266,4.10016
4.960000e-03,-0.00328125,19.9875,1.40688,4.11594
4.962000e-03,0.000625,19.9875,1.41359,4.11531
4.964000e-03,-0.00515625,19.9875,1.42063,4.11313
4.966000e-03,-0.00359375,19.9875,1.41063,4.11406
4.968000e-03,-0.001875,19.9875,1.41078,4.11406
4.970000e-03,-0.00140625,19.9875,1.41484,4.11313
4.972000e-03,-0.00484375,19.9875,1.41078,4.11344
4.974000e-03,-0.001875,19.9875,1.41344,4.11109
4.976000e-03,-0.00453125,19.9875,1.41891,4.10719
4.978000e-03,-0.00109375,19.9875,1.41437,4.10687
4.980000e-03,-0.00359375,19.9875,1.41406,4.10297
